iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
124,"(17, 9)","(17, 10)",South,"['(17, 10)', '(17, 8)']","['(17, 9)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","['(17, 8)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (31, 8), (34, 16), (12, 13), (14, 10), (3, 10), (17, 9), (5, 16), (1, 12), (26, 11), (13, 14), ... (+84 more)]",36,24,60
125,"(17, 8)","(17, 9)",South,"['(17, 9)', '(16, 8)']","['(17, 8)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","['(16, 8)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (31, 8), (34, 16), (12, 13), (14, 10), (3, 10), (17, 9), (5, 16), (1, 12), (26, 11), (13, 14), ... (+85 more)]",37,23,60
126,"(16, 8)","(17, 8)",West,"['(17, 8)', '(15, 8)']","['(16, 8)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","['(15, 8)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (31, 8), (34, 16), (12, 13), (14, 10), (3, 10), (17, 9), (5, 16), (1, 12), (26, 11), ... (+86 more)]",38,22,60
127,"(15, 8)","(16, 8)",West,"['(16, 8)', '(14, 8)']","['(15, 8)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","['(14, 8)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (31, 8), (34, 16), (12, 13), (14, 10), (3, 10), (17, 9), (5, 16), (1, 12), (26, 11), ... (+87 more)]",39,21,60
128,"(14, 8)","(15, 8)",West,"['(15, 8)', '(13, 8)']","['(14, 8)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","['(13, 8)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (31, 8), (34, 16), (12, 13), (14, 10), (3, 10), (17, 9), (5, 16), (1, 12), ... (+88 more)]",40,20,60
129,"(13, 8)","(14, 8)",West,"['(14, 8)', '(12, 8)']","['(13, 8)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","['(12, 8)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (31, 8), (34, 16), (12, 13), (14, 10), (3, 10), (17, 9), (5, 16), ... (+89 more)]",41,19,60
130,"(12, 8)","(13, 8)",West,"['(13, 8)', '(11, 8)']","['(12, 8)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","['(11, 8)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (31, 8), (34, 16), (12, 13), (14, 10), (3, 10), (17, 9), (5, 16), ... (+90 more)]",42,18,60
131,"(11, 8)","(12, 8)",West,"['(11, 7)', '(12, 8)']","['(11, 8)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","['(11, 7)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (31, 8), (34, 16), (12, 13), (14, 10), (3, 10), (17, 9), (5, 16), ... (+91 more)]",43,17,60
132,"(11, 7)","(11, 8)",South,"['(11, 8)', '(11, 6)']","['(11, 7)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","['(11, 6)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (31, 8), (34, 16), (12, 13), (14, 10), (3, 10), (17, 9), ... (+92 more)]",44,16,60
133,"(11, 6)","(11, 7)",South,"['(11, 7)', '(10, 6)']","['(11, 6)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","['(10, 6)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (31, 8), (34, 16), (12, 13), (14, 10), (3, 10), (17, 9), ... (+93 more)]",45,15,60
134,"(10, 6)","(11, 6)",West,"['(11, 6)', '(9, 6)']","['(10, 6)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","['(9, 6)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (31, 8), (34, 16), (12, 13), (14, 10), (3, 10), ... (+94 more)]",46,14,60
135,"(9, 6)","(10, 6)",West,"['(10, 6)', '(8, 6)']","['(9, 6)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","['(8, 6)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (31, 8), (34, 16), (12, 13), (14, 10), (3, 10), ... (+95 more)]",47,13,60
136,"(8, 6)","(9, 6)",West,"['(9, 6)', '(7, 6)']","['(8, 6)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","['(7, 6)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (31, 8), (34, 16), (12, 13), (14, 10), (3, 10), ... (+96 more)]",48,12,60
137,"(7, 6)","(8, 6)",West,"['(8, 6)', '(6, 6)']","['(7, 6)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","['(6, 6)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (31, 8), (34, 16), (12, 13), (14, 10), (3, 10), ... (+97 more)]",49,11,60
138,"(6, 6)","(7, 6)",West,"['(6, 5)', '(7, 6)']","['(6, 6)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","['(6, 5)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), (31, 8), (34, 16), (12, 13), (14, 10), ... (+98 more)]",50,10,60
139,"(6, 5)","(6, 6)",South,"['(6, 6)', '(5, 5)']","['(6, 5)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","['(5, 5)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), (31, 8), (34, 16), (12, 13), (14, 10), ... (+99 more)]",51,9,60
140,"(5, 5)","(6, 5)",West,"['(6, 5)', '(4, 5)']","['(5, 5)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","['(4, 5)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), (31, 8), (34, 16), (12, 13), ... (+100 more)]",52,8,60
141,"(4, 5)","(5, 5)",West,"['(5, 5)', '(3, 5)']","['(4, 5)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","['(3, 5)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), (31, 8), (34, 16), (12, 13), ... (+101 more)]",53,7,60
142,"(3, 5)","(4, 5)",West,"['(4, 5)', '(2, 5)']","['(3, 5)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","['(2, 5)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), (31, 8), (34, 16), (12, 13), ... (+102 more)]",54,6,60
143,"(2, 5)","(3, 5)",West,"['(3, 5)', '(1, 5)']","['(2, 5)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","['(1, 5)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), (31, 8), (34, 16), (12, 13), ... (+103 more)]",55,5,60
144,"(1, 5)","(2, 5)",West,"['(1, 4)', '(2, 5)']","['(1, 5)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","['(1, 4)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), (31, 8), (34, 16), (12, 13), ... (+104 more)]",56,4,60
145,"(1, 4)","(1, 5)",South,"['(1, 5)', '(1, 3)']","['(1, 4)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","['(1, 3)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), (31, 8), (34, 16), (12, 13), ... (+105 more)]",57,3,60
146,"(1, 3)","(1, 4)",South,"['(1, 4)', '(2, 3)']","['(1, 3)', '(4, 11)', '(33, 8)', '(10, 14)', '(24, 9)']","['(4, 11)', '(24, 9)', '(33, 8)', '(10, 14)', '(2, 3)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), (31, 8), (34, 16), (12, 13), ... (+106 more)]",58,2,60
147,"(4, 11)","(4, 10)",North,"['(4, 12)', '(4, 10)']","['(4, 11)', '(24, 9)', '(33, 8)', '(10, 14)', '(2, 3)']","['(24, 9)', '(10, 14)', '(33, 8)', '(2, 3)', '(4, 12)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), (31, 8), (34, 16), (12, 13), ... (+107 more)]",49,13,62
148,"(24, 9)","(23, 9)",East,"['(25, 9)', '(23, 9)']","['(24, 9)', '(10, 14)', '(33, 8)', '(2, 3)', '(4, 12)']","['(10, 14)', '(2, 3)', '(33, 8)', '(4, 12)', '(25, 9)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), (31, 8), (34, 16), (12, 13), ... (+108 more)]",31,31,62
149,"(10, 14)","(10, 13)",North,"['(10, 13)', '(9, 14)']","['(10, 14)', '(2, 3)', '(33, 8)', '(4, 12)', '(25, 9)']","['(33, 8)', '(2, 3)', '(25, 9)', '(4, 12)', '(9, 14)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), (31, 8), (34, 16), (12, 13), ... (+109 more)]",40,22,62
150,"(33, 8)","(32, 8)",East,"['(34, 8)', '(32, 8)']","['(33, 8)', '(2, 3)', '(25, 9)', '(4, 12)', '(9, 14)']","['(2, 3)', '(9, 14)', '(25, 9)', '(4, 12)', '(34, 8)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), (31, 8), (34, 16), (12, 13), ... (+110 more)]",23,39,62
151,"(2, 3)","(1, 3)",East,"['(3, 3)', '(1, 3)']","['(2, 3)', '(9, 14)', '(25, 9)', '(4, 12)', '(34, 8)']","['(9, 14)', '(4, 12)', '(25, 9)', '(34, 8)', '(3, 3)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), (31, 8), (34, 16), (12, 13), ... (+111 more)]",59,3,62
152,"(9, 14)","(10, 14)",West,"['(10, 14)', '(8, 14)']","['(9, 14)', '(4, 12)', '(25, 9)', '(34, 8)', '(3, 3)']","['(8, 14)', '(4, 12)', '(25, 9)', '(3, 3)', '(34, 8)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), (31, 8), (34, 16), (12, 13), ... (+112 more)]",41,21,62
153,"(8, 14)","(9, 14)",West,"['(8, 13)', '(9, 14)']","['(8, 14)', '(4, 12)', '(25, 9)', '(3, 3)', '(34, 8)']","['(8, 13)', '(4, 12)', '(25, 9)', '(3, 3)', '(34, 8)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), (31, 8), (34, 16), (12, 13), ... (+113 more)]",42,20,62
154,"(8, 13)","(8, 14)",South,"['(8, 14)', '(8, 12)']","['(8, 13)', '(4, 12)', '(25, 9)', '(3, 3)', '(34, 8)']","['(8, 12)', '(4, 12)', '(25, 9)', '(3, 3)', '(34, 8)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), (31, 8), (34, 16), (12, 13), ... (+114 more)]",43,19,62
155,"(8, 12)","(8, 13)",South,"['(8, 13)', '(8, 11)']","['(8, 12)', '(4, 12)', '(25, 9)', '(3, 3)', '(34, 8)']","['(8, 11)', '(4, 12)', '(25, 9)', '(3, 3)', '(34, 8)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), (31, 8), (34, 16), (12, 13), ... (+115 more)]",44,18,62
156,"(8, 11)","(8, 12)",South,"['(8, 12)', '(8, 10)']","['(8, 11)', '(4, 12)', '(25, 9)', '(3, 3)', '(34, 8)']","['(8, 10)', '(4, 12)', '(25, 9)', '(3, 3)', '(34, 8)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), (31, 8), (34, 16), ... (+116 more)]",45,17,62
157,"(8, 10)","(8, 11)",South,"['(8, 11)', '(8, 9)']","['(8, 10)', '(4, 12)', '(25, 9)', '(3, 3)', '(34, 8)']","['(8, 9)', '(4, 12)', '(25, 9)', '(3, 3)', '(34, 8)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), (31, 8), (34, 16), ... (+117 more)]",46,16,62
158,"(8, 9)","(8, 10)",South,"['(8, 10)', '(8, 8)']","['(8, 9)', '(4, 12)', '(25, 9)', '(3, 3)', '(34, 8)']","['(8, 8)', '(4, 12)', '(25, 9)', '(3, 3)', '(34, 8)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), (31, 8), ... (+118 more)]",47,15,62
159,"(8, 8)","(8, 9)",South,"['(8, 9)', '(7, 8)']","['(8, 8)', '(4, 12)', '(25, 9)', '(3, 3)', '(34, 8)']","['(7, 8)', '(4, 12)', '(25, 9)', '(3, 3)', '(34, 8)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), (31, 8), ... (+119 more)]",48,14,62
160,"(7, 8)","(8, 8)",West,"['(8, 8)', '(6, 8)']","['(7, 8)', '(4, 12)', '(25, 9)', '(3, 3)', '(34, 8)']","['(6, 8)', '(4, 12)', '(25, 9)', '(3, 3)', '(34, 8)']","[(21, 16), (4, 9), (34, 10), (27, 13), (17, 12), (30, 9), (10, 6), (8, 9), (32, 12), (13, 8), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (8, 11), (11, 7), (11, 16), (32, 14), (1, 8), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (14, 8), (5, 5), (28, 16), (30, 13), (17, 16), (32, 16), (1, 10), (24, 12), (25, 11), (13, 12), (16, 8), (6, 6), (31, 8), ... (+120 more)]",49,13,62
