iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
57,"(6, 13)","(6, 14)",South,"['(6, 14)', '(6, 12)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+5 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+6 more)]","[(21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (6, 14), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (4, 11), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (1, 14), (1, 8), (26, 16), (15, 16), (6, 13), ... (+17 more)]",55,0,55
58,"(6, 12)","(6, 13)",South,"['(6, 13)', '(6, 11)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+6 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+7 more)]","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (18, 16), (29, 16), (7, 16), (6, 14), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (4, 11), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (1, 14), (1, 8), (26, 16), (15, 16), ... (+18 more)]",56,0,56
59,"(6, 11)","(6, 12)",South,"['(6, 12)', '(6, 10)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+7 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+8 more)]","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (4, 11), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (1, 14), (1, 8), (26, 16), ... (+19 more)]",57,0,57
60,"(6, 10)","(6, 11)",South,"['(6, 11)', '(6, 9)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+8 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+9 more)]","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (4, 11), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (1, 14), (1, 8), (26, 16), ... (+20 more)]",58,0,58
61,"(6, 9)","(6, 10)",South,"['(6, 10)', '(6, 8)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+9 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+10 more)]","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (4, 11), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (1, 14), (1, 8), (26, 16), ... (+21 more)]",59,0,59
62,"(6, 8)","(6, 9)",South,"['(6, 9)', '(7, 8)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+10 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+11 more)]","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (6, 8), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (4, 11), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (1, 14), (1, 8), ... (+22 more)]",60,0,60
63,"(7, 8)","(6, 8)",East,"['(8, 8)', '(6, 8)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+11 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+12 more)]","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (6, 8), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (4, 11), (9, 16), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (1, 14), (1, 8), ... (+23 more)]",61,0,61
64,"(8, 8)","(7, 8)",East,"['(8, 9)', '(7, 8)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+11 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+12 more)]","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (6, 8), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (4, 11), (9, 16), (8, 8), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), (1, 14), ... (+24 more)]",62,0,62
65,"(8, 9)","(8, 8)",North,"['(8, 10)', '(8, 8)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+11 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+12 more)]","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (8, 9), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (6, 8), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (4, 11), (9, 16), (8, 8), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), ... (+25 more)]",63,0,63
66,"(8, 10)","(8, 9)",North,"['(8, 11)', '(8, 9)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+11 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+12 more)]","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (8, 9), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (6, 8), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (4, 11), (9, 16), (8, 8), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), (13, 16), ... (+26 more)]",64,0,64
67,"(8, 11)","(8, 10)",North,"['(8, 12)', '(8, 10)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+11 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+12 more)]","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (8, 9), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (6, 8), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (4, 11), (8, 11), (9, 16), (8, 8), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), (24, 16), ... (+27 more)]",65,0,65
68,"(8, 12)","(8, 11)",North,"['(8, 13)', '(8, 11)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+11 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+12 more)]","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (8, 9), (8, 12), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (6, 8), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (4, 11), (8, 11), (9, 16), (8, 8), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), ... (+28 more)]",66,0,66
69,"(8, 13)","(8, 12)",North,"['(8, 14)', '(8, 12)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+11 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+12 more)]","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (8, 9), (8, 12), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (6, 8), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (4, 11), (8, 11), (9, 16), (8, 8), (11, 16), (33, 16), (1, 11), (2, 7), (2, 16), ... (+29 more)]",67,0,67
70,"(8, 14)","(8, 13)",North,"['(8, 13)', '(9, 14)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+11 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+12 more)]","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (8, 9), (8, 12), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (6, 8), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (4, 11), (8, 11), (9, 16), (8, 8), (8, 14), (11, 16), (33, 16), (1, 11), (2, 7), ... (+30 more)]",68,0,68
71,"(9, 14)","(8, 14)",East,"['(10, 14)', '(8, 14)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+12 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+13 more)]","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (8, 9), (9, 14), (8, 12), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (6, 8), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (4, 11), (8, 11), (9, 16), (8, 8), (8, 14), (11, 16), (33, 16), (1, 11), ... (+31 more)]",69,0,69
72,"(10, 14)","(9, 14)",East,"['(10, 13)', '(9, 14)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+12 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+13 more)]","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (8, 9), (9, 14), (8, 12), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (6, 8), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (4, 11), (8, 11), (9, 16), (8, 8), (8, 14), (11, 16), (33, 16), (1, 11), ... (+32 more)]",70,0,70
73,"(10, 13)","(10, 14)",South,"['(10, 14)', '(10, 12)']","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+12 more)]","[(34, 15), (34, 16), (33, 16), (32, 16), (31, 16), (30, 16), (29, 16), (28, 16), (27, 16), (25, 15), (26, 16), (25, 16), (24, 16), (23, 16), (22, 16), (21, 16), (20, 16), (19, 16), (18, 16), (17, 16), (16, 16), (15, 16), (14, 16), (13, 16), (12, 16), (11, 16), (10, 16), (9, 16), (8, 16), (7, 16), (6, 16), (5, 16), (4, 16), (3, 16), (1, 16), (1, 15), (1, 14), (1, 13), (1, 12), (1, 11), ... (+13 more)]","[(6, 12), (21, 16), (4, 9), (23, 16), (34, 16), (12, 16), (3, 7), (3, 10), (14, 16), (3, 16), (4, 12), (5, 16), (27, 16), (8, 9), (9, 14), (8, 12), (1, 9), (25, 16), (1, 12), (16, 16), (1, 15), (6, 11), (18, 16), (29, 16), (7, 16), (6, 14), (6, 8), (31, 16), (20, 16), (22, 16), (4, 8), (4, 14), (4, 11), (8, 11), (9, 16), (8, 8), (8, 14), (11, 16), (33, 16), (1, 11), ... (+33 more)]",71,0,71
