iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
225,"((19, 4), ())","((18, 4), ())",East,"['((20, 4), ())', '((18, 4), ())']","['((19, 4), ())', '((18, 2), ())', '((9, 4), ((1, 1),))', '((5, 8), ((1, 1), (1, 12)))', '((7, 11), ((1, 12),))', '((13, 10), ())', '((13, 8), ())', '((7, 12), ((1, 12),))', '((1, 4), ((1, 12),))', '((7, 6), ((1, 12),))', '((7, 10), ((1, 12),))', '((7, 4), ((1, 12),))', '((3, 3), ((1, 12), (1, 1)))', '((18, 5), ())', '((1, 8), ((1, 12),))', '((1, 3), ((1, 12), (1, 1)))']","['((18, 2), ())', '((20, 4), ())', '((9, 4), ((1, 1),))', '((5, 8), ((1, 1), (1, 12)))', '((7, 11), ((1, 12),))', '((13, 10), ())', '((13, 8), ())', '((7, 12), ((1, 12),))', '((1, 4), ((1, 12),))', '((7, 6), ((1, 12),))', '((7, 10), ((1, 12),))', '((7, 4), ((1, 12),))', '((3, 3), ((1, 12), (1, 1)))', '((18, 5), ())', '((1, 8), ((1, 12),))', '((1, 3), ((1, 12), (1, 1)))']","[((3, 5), ((1, 12),)), ((2, 6), ((1, 12),)), ((11, 11), ()), ((5, 8), ((1, 1),)), ((7, 11), ()), ((12, 6), ()), ((9, 4), ()), ((5, 11), ((1, 1), (1, 12))), ((3, 1), ((1, 1),)), ((3, 3), ((1, 1),)), ((6, 4), ((1, 1),)), ((2, 11), ((1, 12),)), ((4, 11), ((1, 1),)), ((11, 9), ()), ((4, 4), ((1, 12),)), ((9, 2), ()), ((16, 4), ()), ((1, 10), ((1, 1),)), ((4, 6), ((1, 12),)), ((12, 8), ()), ((13, 2), ()), ((1, 11), ((1, 1),)), ((11, 10), ()), ((2, 8), ((1, 1),)), ((9, 6), ()), ((5, 9), ((1, 1),)), ((11, 12), ()), ((3, 2), ((1, 1),)), ((6, 12), ((1, 12),)), ((2, 10), ((1, 1),)), ((5, 5), ()), ((9, 7), ()), ((3, 4), ((1, 1),)), ((5, 4), ()), ((5, 11), ()), ((1, 11), ((1, 1), (1, 12))), ((1, 8), ()), ((5, 6), ()), ((2, 6), ()), ((5, 11), ((1, 1),)), ... (+185 more)]",21,61,82
226,"((18, 2), ())","((18, 3), ())",South,"['((18, 3), ())', '((18, 1), ())']","['((18, 2), ())', '((20, 4), ())', '((9, 4), ((1, 1),))', '((5, 8), ((1, 1), (1, 12)))', '((7, 11), ((1, 12),))', '((13, 10), ())', '((13, 8), ())', '((7, 12), ((1, 12),))', '((1, 4), ((1, 12),))', '((7, 6), ((1, 12),))', '((7, 10), ((1, 12),))', '((7, 4), ((1, 12),))', '((3, 3), ((1, 12), (1, 1)))', '((18, 5), ())', '((1, 8), ((1, 12),))', '((1, 3), ((1, 12), (1, 1)))']","['((20, 4), ())', '((18, 1), ())', '((9, 4), ((1, 1),))', '((5, 8), ((1, 1), (1, 12)))', '((7, 11), ((1, 12),))', '((13, 10), ())', '((13, 8), ())', '((7, 12), ((1, 12),))', '((1, 4), ((1, 12),))', '((7, 6), ((1, 12),))', '((7, 10), ((1, 12),))', '((7, 4), ((1, 12),))', '((3, 3), ((1, 12), (1, 1)))', '((18, 5), ())', '((1, 8), ((1, 12),))', '((1, 3), ((1, 12), (1, 1)))']","[((3, 5), ((1, 12),)), ((2, 6), ((1, 12),)), ((11, 11), ()), ((5, 8), ((1, 1),)), ((7, 11), ()), ((12, 6), ()), ((9, 4), ()), ((5, 11), ((1, 1), (1, 12))), ((3, 1), ((1, 1),)), ((3, 3), ((1, 1),)), ((6, 4), ((1, 1),)), ((2, 11), ((1, 12),)), ((4, 11), ((1, 1),)), ((11, 9), ()), ((4, 4), ((1, 12),)), ((9, 2), ()), ((16, 4), ()), ((1, 10), ((1, 1),)), ((4, 6), ((1, 12),)), ((12, 8), ()), ((13, 2), ()), ((1, 11), ((1, 1),)), ((11, 10), ()), ((2, 8), ((1, 1),)), ((9, 6), ()), ((5, 9), ((1, 1),)), ((11, 12), ()), ((3, 2), ((1, 1),)), ((6, 12), ((1, 12),)), ((2, 10), ((1, 1),)), ((5, 5), ()), ((9, 7), ()), ((3, 4), ((1, 1),)), ((5, 4), ()), ((5, 11), ()), ((1, 11), ((1, 1), (1, 12))), ((1, 8), ()), ((5, 6), ()), ((2, 6), ()), ((5, 11), ((1, 1),)), ... (+186 more)]",22,60,82
227,"((20, 4), ())","((19, 4), ())",East,"['((19, 4), ())']","['((20, 4), ())', '((18, 1), ())', '((9, 4), ((1, 1),))', '((5, 8), ((1, 1), (1, 12)))', '((7, 11), ((1, 12),))', '((13, 10), ())', '((13, 8), ())', '((7, 12), ((1, 12),))', '((1, 4), ((1, 12),))', '((7, 6), ((1, 12),))', '((7, 10), ((1, 12),))', '((7, 4), ((1, 12),))', '((3, 3), ((1, 12), (1, 1)))', '((18, 5), ())', '((1, 8), ((1, 12),))', '((1, 3), ((1, 12), (1, 1)))']","['((18, 1), ())', '((5, 8), ((1, 1), (1, 12)))', '((9, 4), ((1, 1),))', '((7, 12), ((1, 12),))', '((7, 11), ((1, 12),))', '((13, 10), ())', '((13, 8), ())', '((1, 3), ((1, 12), (1, 1)))', '((1, 4), ((1, 12),))', '((7, 6), ((1, 12),))', '((7, 10), ((1, 12),))', '((7, 4), ((1, 12),))', '((3, 3), ((1, 12), (1, 1)))', '((18, 5), ())', '((1, 8), ((1, 12),))']","[((3, 5), ((1, 12),)), ((2, 6), ((1, 12),)), ((11, 11), ()), ((5, 8), ((1, 1),)), ((7, 11), ()), ((12, 6), ()), ((9, 4), ()), ((5, 11), ((1, 1), (1, 12))), ((3, 1), ((1, 1),)), ((3, 3), ((1, 1),)), ((6, 4), ((1, 1),)), ((2, 11), ((1, 12),)), ((4, 11), ((1, 1),)), ((11, 9), ()), ((4, 4), ((1, 12),)), ((9, 2), ()), ((16, 4), ()), ((1, 10), ((1, 1),)), ((4, 6), ((1, 12),)), ((12, 8), ()), ((13, 2), ()), ((1, 11), ((1, 1),)), ((11, 10), ()), ((2, 8), ((1, 1),)), ((9, 6), ()), ((5, 9), ((1, 1),)), ((11, 12), ()), ((3, 2), ((1, 1),)), ((6, 12), ((1, 12),)), ((2, 10), ((1, 1),)), ((5, 5), ()), ((9, 7), ()), ((3, 4), ((1, 1),)), ((5, 4), ()), ((5, 11), ()), ((1, 11), ((1, 1), (1, 12))), ((1, 8), ()), ((5, 6), ()), ((2, 6), ()), ((5, 11), ((1, 1),)), ... (+187 more)]",22,60,82
228,"((18, 1), ())","((18, 2), ())",South,"['((18, 2), ())']","['((18, 1), ())', '((5, 8), ((1, 1), (1, 12)))', '((9, 4), ((1, 1),))', '((7, 12), ((1, 12),))', '((7, 11), ((1, 12),))', '((13, 10), ())', '((13, 8), ())', '((1, 3), ((1, 12), (1, 1)))', '((1, 4), ((1, 12),))', '((7, 6), ((1, 12),))', '((7, 10), ((1, 12),))', '((7, 4), ((1, 12),))', '((3, 3), ((1, 12), (1, 1)))', '((18, 5), ())', '((1, 8), ((1, 12),))']","['((9, 4), ((1, 1),))', '((5, 8), ((1, 1), (1, 12)))', '((13, 8), ())', '((7, 12), ((1, 12),))', '((7, 11), ((1, 12),))', '((13, 10), ())', '((1, 8), ((1, 12),))', '((1, 3), ((1, 12), (1, 1)))', '((1, 4), ((1, 12),))', '((7, 6), ((1, 12),))', '((7, 10), ((1, 12),))', '((7, 4), ((1, 12),))', '((3, 3), ((1, 12), (1, 1)))', '((18, 5), ())']","[((3, 5), ((1, 12),)), ((2, 6), ((1, 12),)), ((11, 11), ()), ((5, 8), ((1, 1),)), ((7, 11), ()), ((12, 6), ()), ((9, 4), ()), ((5, 11), ((1, 1), (1, 12))), ((3, 1), ((1, 1),)), ((3, 3), ((1, 1),)), ((6, 4), ((1, 1),)), ((2, 11), ((1, 12),)), ((4, 11), ((1, 1),)), ((11, 9), ()), ((4, 4), ((1, 12),)), ((9, 2), ()), ((16, 4), ()), ((1, 10), ((1, 1),)), ((4, 6), ((1, 12),)), ((12, 8), ()), ((13, 2), ()), ((1, 11), ((1, 1),)), ((11, 10), ()), ((2, 8), ((1, 1),)), ((9, 6), ()), ((5, 9), ((1, 1),)), ((11, 12), ()), ((3, 2), ((1, 1),)), ((6, 12), ((1, 12),)), ((2, 10), ((1, 1),)), ((5, 5), ()), ((9, 7), ()), ((3, 4), ((1, 1),)), ((5, 4), ()), ((5, 11), ()), ((1, 11), ((1, 1), (1, 12))), ((1, 8), ()), ((5, 6), ()), ((2, 6), ()), ((5, 11), ((1, 1),)), ... (+188 more)]",23,59,82
229,"((9, 4), ((1, 1),))","((8, 4), ((1, 1),))",East,"['((9, 3), ((1, 1),))', '((10, 4), ((1, 1),))', '((8, 4), ((1, 1),))']","['((9, 4), ((1, 1),))', '((5, 8), ((1, 1), (1, 12)))', '((13, 8), ())', '((7, 12), ((1, 12),))', '((7, 11), ((1, 12),))', '((13, 10), ())', '((1, 8), ((1, 12),))', '((1, 3), ((1, 12), (1, 1)))', '((1, 4), ((1, 12),))', '((7, 6), ((1, 12),))', '((7, 10), ((1, 12),))', '((7, 4), ((1, 12),))', '((3, 3), ((1, 12), (1, 1)))', '((18, 5), ())']","['((5, 8), ((1, 1), (1, 12)))', '((7, 12), ((1, 12),))', '((13, 8), ())', '((1, 4), ((1, 12),))', '((7, 11), ((1, 12),))', '((13, 10), ())', '((1, 8), ((1, 12),))', '((1, 3), ((1, 12), (1, 1)))', '((18, 5), ())', '((7, 6), ((1, 12),))', '((7, 10), ((1, 12),))', '((7, 4), ((1, 12),))', '((3, 3), ((1, 12), (1, 1)))', '((9, 3), ((1, 1),))', '((10, 4), ((1, 1),))']","[((3, 5), ((1, 12),)), ((2, 6), ((1, 12),)), ((11, 11), ()), ((5, 8), ((1, 1),)), ((7, 11), ()), ((12, 6), ()), ((9, 4), ()), ((5, 11), ((1, 1), (1, 12))), ((3, 1), ((1, 1),)), ((3, 3), ((1, 1),)), ((6, 4), ((1, 1),)), ((2, 11), ((1, 12),)), ((4, 11), ((1, 1),)), ((11, 9), ()), ((4, 4), ((1, 12),)), ((9, 2), ()), ((16, 4), ()), ((1, 10), ((1, 1),)), ((4, 6), ((1, 12),)), ((12, 8), ()), ((13, 2), ()), ((1, 11), ((1, 1),)), ((11, 10), ()), ((2, 8), ((1, 1),)), ((9, 6), ()), ((5, 9), ((1, 1),)), ((11, 12), ()), ((3, 2), ((1, 1),)), ((6, 12), ((1, 12),)), ((2, 10), ((1, 1),)), ((5, 5), ()), ((9, 7), ()), ((3, 4), ((1, 1),)), ((5, 4), ()), ((5, 11), ()), ((1, 11), ((1, 1), (1, 12))), ((1, 8), ()), ((5, 6), ()), ((2, 6), ()), ((5, 11), ((1, 1),)), ... (+189 more)]",29,54,83
230,"((5, 8), ((1, 1), (1, 12)))","((5, 9), ((1, 1), (1, 12)))",South,"['((5, 9), ((1, 1), (1, 12)))', '((5, 7), ((1, 1), (1, 12)))']","['((5, 8), ((1, 1), (1, 12)))', '((7, 12), ((1, 12),))', '((13, 8), ())', '((1, 4), ((1, 12),))', '((7, 11), ((1, 12),))', '((13, 10), ())', '((1, 8), ((1, 12),))', '((1, 3), ((1, 12), (1, 1)))', '((18, 5), ())', '((7, 6), ((1, 12),))', '((7, 10), ((1, 12),))', '((7, 4), ((1, 12),))', '((3, 3), ((1, 12), (1, 1)))', '((9, 3), ((1, 1),))', '((10, 4), ((1, 1),))']","['((7, 12), ((1, 12),))', '((7, 11), ((1, 12),))', '((13, 8), ())', '((1, 4), ((1, 12),))', '((7, 10), ((1, 12),))', '((13, 10), ())', '((1, 8), ((1, 12),))', '((1, 3), ((1, 12), (1, 1)))', '((18, 5), ())', '((7, 6), ((1, 12),))', '((10, 4), ((1, 1),))', '((7, 4), ((1, 12),))', '((3, 3), ((1, 12), (1, 1)))', '((9, 3), ((1, 1),))', '((5, 7), ((1, 1), (1, 12)))']","[((3, 5), ((1, 12),)), ((2, 6), ((1, 12),)), ((11, 11), ()), ((5, 8), ((1, 1),)), ((7, 11), ()), ((12, 6), ()), ((9, 4), ()), ((5, 11), ((1, 1), (1, 12))), ((3, 1), ((1, 1),)), ((3, 3), ((1, 1),)), ((6, 4), ((1, 1),)), ((2, 11), ((1, 12),)), ((4, 11), ((1, 1),)), ((11, 9), ()), ((4, 4), ((1, 12),)), ((9, 2), ()), ((16, 4), ()), ((1, 10), ((1, 1),)), ((4, 6), ((1, 12),)), ((12, 8), ()), ((5, 8), ((1, 1), (1, 12))), ((13, 2), ()), ((1, 11), ((1, 1),)), ((11, 10), ()), ((2, 8), ((1, 1),)), ((9, 6), ()), ((5, 9), ((1, 1),)), ((11, 12), ()), ((3, 2), ((1, 1),)), ((6, 12), ((1, 12),)), ((2, 10), ((1, 1),)), ((5, 5), ()), ((9, 7), ()), ((3, 4), ((1, 1),)), ((5, 4), ()), ((5, 11), ()), ((1, 11), ((1, 1), (1, 12))), ((1, 8), ()), ((5, 6), ()), ((2, 6), ()), ... (+190 more)]",45,38,83
231,"((7, 12), ((1, 12),))","((6, 12), ((1, 12),))",East,"['((7, 11), ((1, 12),))', '((6, 12), ((1, 12),))']","['((7, 12), ((1, 12),))', '((7, 11), ((1, 12),))', '((13, 8), ())', '((1, 4), ((1, 12),))', '((7, 10), ((1, 12),))', '((13, 10), ())', '((1, 8), ((1, 12),))', '((1, 3), ((1, 12), (1, 1)))', '((18, 5), ())', '((7, 6), ((1, 12),))', '((10, 4), ((1, 1),))', '((7, 4), ((1, 12),))', '((3, 3), ((1, 12), (1, 1)))', '((9, 3), ((1, 1),))', '((5, 7), ((1, 1), (1, 12)))']","['((7, 11), ((1, 12),))', '((7, 10), ((1, 12),))', '((13, 8), ())', '((1, 4), ((1, 12),))', '((7, 6), ((1, 12),))', '((13, 10), ())', '((1, 8), ((1, 12),))', '((1, 3), ((1, 12), (1, 1)))', '((18, 5), ())', '((5, 7), ((1, 1), (1, 12)))', '((10, 4), ((1, 1),))', '((7, 4), ((1, 12),))', '((3, 3), ((1, 12), (1, 1)))', '((9, 3), ((1, 1),))']","[((3, 5), ((1, 12),)), ((2, 6), ((1, 12),)), ((11, 11), ()), ((5, 8), ((1, 1),)), ((7, 11), ()), ((12, 6), ()), ((9, 4), ()), ((5, 11), ((1, 1), (1, 12))), ((3, 1), ((1, 1),)), ((3, 3), ((1, 1),)), ((6, 4), ((1, 1),)), ((2, 11), ((1, 12),)), ((4, 11), ((1, 1),)), ((11, 9), ()), ((4, 4), ((1, 12),)), ((9, 2), ()), ((16, 4), ()), ((1, 10), ((1, 1),)), ((4, 6), ((1, 12),)), ((12, 8), ()), ((5, 8), ((1, 1), (1, 12))), ((13, 2), ()), ((1, 11), ((1, 1),)), ((11, 10), ()), ((2, 8), ((1, 1),)), ((9, 6), ()), ((5, 9), ((1, 1),)), ((11, 12), ()), ((3, 2), ((1, 1),)), ((6, 12), ((1, 12),)), ((2, 10), ((1, 1),)), ((5, 5), ()), ((9, 7), ()), ((3, 4), ((1, 1),)), ((5, 4), ()), ((5, 11), ()), ((1, 11), ((1, 1), (1, 12))), ((1, 8), ()), ((5, 6), ()), ((2, 6), ()), ... (+191 more)]",29,55,84
232,"((7, 11), ((1, 12),))","((6, 11), ((1, 12),))",East,"['((7, 12), ((1, 12),))', '((7, 10), ((1, 12),))', '((6, 11), ((1, 12),))']","['((7, 11), ((1, 12),))', '((7, 10), ((1, 12),))', '((13, 8), ())', '((1, 4), ((1, 12),))', '((7, 6), ((1, 12),))', '((13, 10), ())', '((1, 8), ((1, 12),))', '((1, 3), ((1, 12), (1, 1)))', '((18, 5), ())', '((5, 7), ((1, 1), (1, 12)))', '((10, 4), ((1, 1),))', '((7, 4), ((1, 12),))', '((3, 3), ((1, 12), (1, 1)))', '((9, 3), ((1, 1),))']","['((7, 10), ((1, 12),))', '((7, 6), ((1, 12),))', '((13, 8), ())', '((1, 4), ((1, 12),))', '((9, 3), ((1, 1),))', '((13, 10), ())', '((1, 8), ((1, 12),))', '((1, 3), ((1, 12), (1, 1)))', '((18, 5), ())', '((5, 7), ((1, 1), (1, 12)))', '((10, 4), ((1, 1),))', '((7, 4), ((1, 12),))', '((3, 3), ((1, 12), (1, 1)))']","[((3, 5), ((1, 12),)), ((2, 6), ((1, 12),)), ((11, 11), ()), ((5, 8), ((1, 1),)), ((7, 11), ()), ((12, 6), ()), ((9, 4), ()), ((5, 11), ((1, 1), (1, 12))), ((3, 1), ((1, 1),)), ((3, 3), ((1, 1),)), ((6, 4), ((1, 1),)), ((2, 11), ((1, 12),)), ((4, 11), ((1, 1),)), ((11, 9), ()), ((4, 4), ((1, 12),)), ((9, 2), ()), ((16, 4), ()), ((1, 10), ((1, 1),)), ((4, 6), ((1, 12),)), ((12, 8), ()), ((5, 8), ((1, 1), (1, 12))), ((13, 2), ()), ((1, 11), ((1, 1),)), ((11, 10), ()), ((2, 8), ((1, 1),)), ((9, 6), ()), ((5, 9), ((1, 1),)), ((11, 12), ()), ((3, 2), ((1, 1),)), ((6, 12), ((1, 12),)), ((2, 10), ((1, 1),)), ((5, 5), ()), ((9, 7), ()), ((3, 4), ((1, 1),)), ((5, 4), ()), ((5, 11), ()), ((1, 11), ((1, 1), (1, 12))), ((1, 8), ()), ((5, 6), ()), ((2, 6), ()), ... (+192 more)]",30,54,84
233,"((7, 10), ((1, 12),))","((6, 10), ((1, 12),))",East,"['((7, 11), ((1, 12),))', '((6, 10), ((1, 12),))']","['((7, 10), ((1, 12),))', '((7, 6), ((1, 12),))', '((13, 8), ())', '((1, 4), ((1, 12),))', '((9, 3), ((1, 1),))', '((13, 10), ())', '((1, 8), ((1, 12),))', '((1, 3), ((1, 12), (1, 1)))', '((18, 5), ())', '((5, 7), ((1, 1), (1, 12)))', '((10, 4), ((1, 1),))', '((7, 4), ((1, 12),))', '((3, 3), ((1, 12), (1, 1)))']","['((13, 8), ())', '((7, 6), ((1, 12),))', '((13, 10), ())', '((1, 4), ((1, 12),))', '((9, 3), ((1, 1),))', '((7, 4), ((1, 12),))', '((1, 8), ((1, 12),))', '((1, 3), ((1, 12), (1, 1)))', '((18, 5), ())', '((5, 7), ((1, 1), (1, 12)))', '((10, 4), ((1, 1),))', '((3, 3), ((1, 12), (1, 1)))']","[((3, 5), ((1, 12),)), ((2, 6), ((1, 12),)), ((11, 11), ()), ((5, 8), ((1, 1),)), ((7, 11), ()), ((12, 6), ()), ((9, 4), ()), ((5, 11), ((1, 1), (1, 12))), ((3, 1), ((1, 1),)), ((3, 3), ((1, 1),)), ((6, 4), ((1, 1),)), ((2, 11), ((1, 12),)), ((4, 11), ((1, 1),)), ((11, 9), ()), ((4, 4), ((1, 12),)), ((9, 2), ()), ((16, 4), ()), ((1, 10), ((1, 1),)), ((4, 6), ((1, 12),)), ((12, 8), ()), ((5, 8), ((1, 1), (1, 12))), ((13, 2), ()), ((1, 11), ((1, 1),)), ((11, 10), ()), ((2, 8), ((1, 1),)), ((9, 6), ()), ((5, 9), ((1, 1),)), ((11, 12), ()), ((3, 2), ((1, 1),)), ((6, 12), ((1, 12),)), ((2, 10), ((1, 1),)), ((5, 5), ()), ((9, 7), ()), ((3, 4), ((1, 1),)), ((5, 4), ()), ((5, 11), ()), ((1, 11), ((1, 1), (1, 12))), ((1, 8), ()), ((5, 6), ()), ((2, 6), ()), ... (+193 more)]",31,53,84
234,"((13, 8), ())","((12, 8), ())",East,"['((12, 8), ())']","['((13, 8), ())', '((7, 6), ((1, 12),))', '((13, 10), ())', '((1, 4), ((1, 12),))', '((9, 3), ((1, 1),))', '((7, 4), ((1, 12),))', '((1, 8), ((1, 12),))', '((1, 3), ((1, 12), (1, 1)))', '((18, 5), ())', '((5, 7), ((1, 1), (1, 12)))', '((10, 4), ((1, 1),))', '((3, 3), ((1, 12), (1, 1)))']","['((13, 10), ())', '((7, 6), ((1, 12),))', '((7, 4), ((1, 12),))', '((1, 4), ((1, 12),))', '((9, 3), ((1, 1),))', '((3, 3), ((1, 12), (1, 1)))', '((1, 8), ((1, 12),))', '((1, 3), ((1, 12), (1, 1)))', '((18, 5), ())', '((5, 7), ((1, 1), (1, 12)))', '((10, 4), ((1, 1),))']","[((3, 5), ((1, 12),)), ((2, 6), ((1, 12),)), ((11, 11), ()), ((5, 8), ((1, 1),)), ((7, 11), ()), ((12, 6), ()), ((9, 4), ()), ((5, 11), ((1, 1), (1, 12))), ((3, 1), ((1, 1),)), ((3, 3), ((1, 1),)), ((6, 4), ((1, 1),)), ((2, 11), ((1, 12),)), ((4, 11), ((1, 1),)), ((11, 9), ()), ((4, 4), ((1, 12),)), ((9, 2), ()), ((16, 4), ()), ((1, 10), ((1, 1),)), ((4, 6), ((1, 12),)), ((12, 8), ()), ((5, 8), ((1, 1), (1, 12))), ((13, 2), ()), ((1, 11), ((1, 1),)), ((11, 10), ()), ((2, 8), ((1, 1),)), ((9, 6), ()), ((5, 9), ((1, 1),)), ((11, 12), ()), ((3, 2), ((1, 1),)), ((6, 12), ((1, 12),)), ((2, 10), ((1, 1),)), ((5, 5), ()), ((9, 7), ()), ((3, 4), ((1, 1),)), ((5, 4), ()), ((5, 11), ()), ((1, 11), ((1, 1), (1, 12))), ((1, 8), ()), ((5, 6), ()), ((2, 6), ()), ... (+194 more)]",19,65,84
235,"((13, 10), ())","((12, 10), ())",East,"['((14, 10), ())', '((12, 10), ())']","['((13, 10), ())', '((7, 6), ((1, 12),))', '((7, 4), ((1, 12),))', '((1, 4), ((1, 12),))', '((9, 3), ((1, 1),))', '((3, 3), ((1, 12), (1, 1)))', '((1, 8), ((1, 12),))', '((1, 3), ((1, 12), (1, 1)))', '((18, 5), ())', '((5, 7), ((1, 1), (1, 12)))', '((10, 4), ((1, 1),))']","['((7, 6), ((1, 12),))', '((1, 4), ((1, 12),))', '((7, 4), ((1, 12),))', '((1, 3), ((1, 12), (1, 1)))', '((9, 3), ((1, 1),))', '((3, 3), ((1, 12), (1, 1)))', '((1, 8), ((1, 12),))', '((10, 4), ((1, 1),))', '((18, 5), ())', '((5, 7), ((1, 1), (1, 12)))', '((14, 10), ())']","[((3, 5), ((1, 12),)), ((2, 6), ((1, 12),)), ((11, 11), ()), ((5, 8), ((1, 1),)), ((7, 11), ()), ((12, 6), ()), ((9, 4), ()), ((5, 11), ((1, 1), (1, 12))), ((3, 1), ((1, 1),)), ((3, 3), ((1, 1),)), ((6, 4), ((1, 1),)), ((2, 11), ((1, 12),)), ((4, 11), ((1, 1),)), ((11, 9), ()), ((4, 4), ((1, 12),)), ((9, 2), ()), ((16, 4), ()), ((1, 10), ((1, 1),)), ((4, 6), ((1, 12),)), ((12, 8), ()), ((5, 8), ((1, 1), (1, 12))), ((13, 2), ()), ((1, 11), ((1, 1),)), ((11, 10), ()), ((2, 8), ((1, 1),)), ((9, 6), ()), ((5, 9), ((1, 1),)), ((11, 12), ()), ((3, 2), ((1, 1),)), ((6, 12), ((1, 12),)), ((2, 10), ((1, 1),)), ((5, 5), ()), ((9, 7), ()), ((3, 4), ((1, 1),)), ((5, 4), ()), ((5, 11), ()), ((1, 11), ((1, 1), (1, 12))), ((1, 8), ()), ((5, 6), ()), ((2, 6), ()), ... (+195 more)]",21,63,84
236,"((7, 6), ((1, 12),))","((6, 6), ((1, 12),))",East,"['((7, 7), ((1, 12),))', '((6, 6), ((1, 12),))']","['((7, 6), ((1, 12),))', '((1, 4), ((1, 12),))', '((7, 4), ((1, 12),))', '((1, 3), ((1, 12), (1, 1)))', '((9, 3), ((1, 1),))', '((3, 3), ((1, 12), (1, 1)))', '((1, 8), ((1, 12),))', '((10, 4), ((1, 1),))', '((18, 5), ())', '((5, 7), ((1, 1), (1, 12)))', '((14, 10), ())']","['((7, 4), ((1, 12),))', '((1, 4), ((1, 12),))', '((1, 8), ((1, 12),))', '((1, 3), ((1, 12), (1, 1)))', '((9, 3), ((1, 1),))', '((3, 3), ((1, 12), (1, 1)))', '((14, 10), ())', '((10, 4), ((1, 1),))', '((18, 5), ())', '((5, 7), ((1, 1), (1, 12)))', '((7, 7), ((1, 12),))']","[((3, 5), ((1, 12),)), ((2, 6), ((1, 12),)), ((11, 11), ()), ((5, 8), ((1, 1),)), ((7, 11), ()), ((12, 6), ()), ((9, 4), ()), ((5, 11), ((1, 1), (1, 12))), ((3, 1), ((1, 1),)), ((3, 3), ((1, 1),)), ((6, 4), ((1, 1),)), ((2, 11), ((1, 12),)), ((4, 11), ((1, 1),)), ((11, 9), ()), ((4, 4), ((1, 12),)), ((9, 2), ()), ((16, 4), ()), ((1, 10), ((1, 1),)), ((4, 6), ((1, 12),)), ((12, 8), ()), ((5, 8), ((1, 1), (1, 12))), ((13, 2), ()), ((1, 11), ((1, 1),)), ((11, 10), ()), ((2, 8), ((1, 1),)), ((9, 6), ()), ((5, 9), ((1, 1),)), ((11, 12), ()), ((3, 2), ((1, 1),)), ((6, 12), ((1, 12),)), ((2, 10), ((1, 1),)), ((5, 5), ()), ((9, 7), ()), ((3, 4), ((1, 1),)), ((5, 4), ()), ((5, 11), ()), ((1, 11), ((1, 1), (1, 12))), ((1, 8), ()), ((5, 6), ()), ((2, 6), ()), ... (+196 more)]",35,49,84
237,"((7, 4), ((1, 12),))","((6, 4), ((1, 12),))",East,"['((8, 4), ((1, 12),))', '((6, 4), ((1, 12),))']","['((7, 4), ((1, 12),))', '((1, 4), ((1, 12),))', '((1, 8), ((1, 12),))', '((1, 3), ((1, 12), (1, 1)))', '((9, 3), ((1, 1),))', '((3, 3), ((1, 12), (1, 1)))', '((14, 10), ())', '((10, 4), ((1, 1),))', '((18, 5), ())', '((5, 7), ((1, 1), (1, 12)))', '((7, 7), ((1, 12),))']","['((1, 8), ((1, 12),))', '((1, 4), ((1, 12),))', '((3, 3), ((1, 12), (1, 1)))', '((1, 3), ((1, 12), (1, 1)))', '((9, 3), ((1, 1),))', '((7, 7), ((1, 12),))', '((14, 10), ())', '((10, 4), ((1, 1),))', '((18, 5), ())', '((5, 7), ((1, 1), (1, 12)))', '((8, 4), ((1, 12),))']","[((3, 5), ((1, 12),)), ((2, 6), ((1, 12),)), ((11, 11), ()), ((5, 8), ((1, 1),)), ((7, 11), ()), ((12, 6), ()), ((9, 4), ()), ((5, 11), ((1, 1), (1, 12))), ((3, 1), ((1, 1),)), ((3, 3), ((1, 1),)), ((6, 4), ((1, 1),)), ((2, 11), ((1, 12),)), ((4, 11), ((1, 1),)), ((11, 9), ()), ((4, 4), ((1, 12),)), ((9, 2), ()), ((16, 4), ()), ((1, 10), ((1, 1),)), ((4, 6), ((1, 12),)), ((12, 8), ()), ((5, 8), ((1, 1), (1, 12))), ((13, 2), ()), ((1, 11), ((1, 1),)), ((11, 10), ()), ((2, 8), ((1, 1),)), ((9, 6), ()), ((5, 9), ((1, 1),)), ((11, 12), ()), ((3, 2), ((1, 1),)), ((6, 12), ((1, 12),)), ((2, 10), ((1, 1),)), ((5, 5), ()), ((9, 7), ()), ((3, 4), ((1, 1),)), ((5, 4), ()), ((5, 11), ()), ((1, 11), ((1, 1), (1, 12))), ((1, 8), ()), ((5, 6), ()), ((2, 6), ()), ... (+197 more)]",37,47,84
