iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
117,"(6, 5)","(6, 6)",South,"['(6, 6)', '(5, 5)']","['(6, 5)', '(19, 12)', '(34, 14)', '(25, 14)']","['(5, 5)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 12), (13, 14), (16, 10), (18, 16), (7, 16), (22, 16), ... (+77 more)]",17180575740,0,17180575740
118,"(5, 5)","(6, 5)",West,"['(6, 5)', '(4, 5)']","['(5, 5)', '(19, 12)', '(34, 14)', '(25, 14)']","['(4, 5)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 12), (13, 14), (16, 10), (18, 16), (7, 16), ... (+78 more)]",17180575772,0,17180575772
119,"(4, 5)","(5, 5)",West,"['(5, 5)', '(3, 5)']","['(4, 5)', '(19, 12)', '(34, 14)', '(25, 14)']","['(3, 5)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 12), (13, 14), (16, 10), (18, 16), (7, 16), ... (+79 more)]",17180575788,0,17180575788
120,"(3, 5)","(4, 5)",West,"['(4, 5)', '(2, 5)']","['(3, 5)', '(19, 12)', '(34, 14)', '(25, 14)']","['(2, 5)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 12), (13, 14), (16, 10), (18, 16), (7, 16), ... (+80 more)]",17180575796,0,17180575796
121,"(2, 5)","(3, 5)",West,"['(3, 5)', '(1, 5)']","['(2, 5)', '(19, 12)', '(34, 14)', '(25, 14)']","['(1, 5)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 12), (13, 14), (16, 10), (18, 16), (7, 16), ... (+81 more)]",17180575800,0,17180575800
122,"(1, 5)","(2, 5)",West,"['(1, 4)', '(2, 5)']","['(1, 5)', '(19, 12)', '(34, 14)', '(25, 14)']","['(1, 4)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 12), (13, 14), (16, 10), (18, 16), (7, 16), ... (+82 more)]",17180575802,0,17180575802
123,"(1, 4)","(1, 5)",South,"['(1, 5)', '(1, 3)']","['(1, 4)', '(19, 12)', '(34, 14)', '(25, 14)']","['(1, 3)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 12), (13, 14), (16, 10), (18, 16), (7, 16), ... (+83 more)]",17180575804,0,17180575804
124,"(1, 3)","(1, 4)",South,"['(1, 4)', '(2, 3)']","['(1, 3)', '(19, 12)', '(34, 14)', '(25, 14)']","['(2, 3)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 3), (1, 12), (13, 14), (16, 10), (18, 16), ... (+84 more)]",17180575806,0,17180575806
125,"(2, 3)","(1, 3)",East,"['(3, 3)', '(1, 3)']","['(2, 3)', '(19, 12)', '(34, 14)', '(25, 14)']","['(3, 3)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 3), (1, 12), (13, 14), (16, 10), (18, 16), ... (+85 more)]",17180575810,0,17180575810
126,"(3, 3)","(2, 3)",East,"['(4, 3)', '(2, 3)']","['(3, 3)', '(19, 12)', '(34, 14)', '(25, 14)']","['(4, 3)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 3), (1, 12), (13, 14), (16, 10), (18, 16), ... (+86 more)]",17180575818,0,17180575818
127,"(4, 3)","(3, 3)",East,"['(5, 3)', '(3, 3)']","['(4, 3)', '(19, 12)', '(34, 14)', '(25, 14)']","['(5, 3)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 3), (1, 12), (13, 14), (16, 10), (18, 16), ... (+87 more)]",17180575834,0,17180575834
128,"(5, 3)","(4, 3)",East,"['(6, 3)', '(4, 3)']","['(5, 3)', '(19, 12)', '(34, 14)', '(25, 14)']","['(6, 3)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 3), (1, 12), (13, 14), (16, 10), ... (+88 more)]",17180575866,0,17180575866
129,"(6, 3)","(5, 3)",East,"['(7, 3)', '(5, 3)']","['(6, 3)', '(19, 12)', '(34, 14)', '(25, 14)']","['(7, 3)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 3), (1, 12), (13, 14), (16, 10), ... (+89 more)]",17180575930,0,17180575930
130,"(7, 3)","(6, 3)",East,"['(8, 3)', '(6, 3)']","['(7, 3)', '(19, 12)', '(34, 14)', '(25, 14)']","['(8, 3)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 3), (1, 12), (13, 14), ... (+90 more)]",17180576058,0,17180576058
131,"(8, 3)","(7, 3)",East,"['(8, 4)', '(7, 3)']","['(8, 3)', '(19, 12)', '(34, 14)', '(25, 14)']","['(8, 4)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 3), (1, 12), (13, 14), ... (+91 more)]",17180576314,0,17180576314
132,"(8, 4)","(8, 3)",North,"['(8, 3)', '(9, 4)']","['(8, 4)', '(19, 12)', '(34, 14)', '(25, 14)']","['(9, 4)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 3), (1, 12), ... (+92 more)]",17180576570,0,17180576570
133,"(9, 4)","(8, 4)",East,"['(10, 4)', '(8, 4)']","['(9, 4)', '(19, 12)', '(34, 14)', '(25, 14)']","['(10, 4)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 3), (1, 12), ... (+93 more)]",17180577082,0,17180577082
134,"(10, 4)","(9, 4)",East,"['(11, 4)', '(9, 4)']","['(10, 4)', '(19, 12)', '(34, 14)', '(25, 14)']","['(11, 4)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 3), (1, 12), ... (+94 more)]",17180578106,0,17180578106
135,"(11, 4)","(10, 4)",East,"['(12, 4)', '(10, 4)']","['(11, 4)', '(19, 12)', '(34, 14)', '(25, 14)']","['(12, 4)', '(19, 12)', '(34, 14)', '(25, 14)']","[(21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 3), (1, 12), ... (+95 more)]",17180580154,0,17180580154
136,"(12, 4)","(11, 4)",East,"['(13, 4)', '(11, 4)']","['(12, 4)', '(19, 12)', '(34, 14)', '(25, 14)']","['(13, 4)', '(19, 12)', '(34, 14)', '(25, 14)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 3), ... (+96 more)]",17180584250,0,17180584250
137,"(13, 4)","(12, 4)",East,"['(13, 5)', '(12, 4)']","['(13, 4)', '(19, 12)', '(34, 14)', '(25, 14)']","['(13, 5)', '(19, 12)', '(34, 14)', '(25, 14)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 3), ... (+97 more)]",17180592442,0,17180592442
138,"(13, 5)","(13, 4)",North,"['(13, 6)', '(13, 4)']","['(13, 5)', '(19, 12)', '(34, 14)', '(25, 14)']","['(13, 6)', '(19, 12)', '(34, 14)', '(25, 14)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 3), ... (+98 more)]",17180600634,0,17180600634
139,"(13, 6)","(13, 5)",North,"['(13, 5)', '(14, 6)']","['(13, 6)', '(19, 12)', '(34, 14)', '(25, 14)']","['(14, 6)', '(19, 12)', '(34, 14)', '(25, 14)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 3), ... (+99 more)]",17180608826,0,17180608826
140,"(14, 6)","(13, 6)",East,"['(15, 6)', '(13, 6)']","['(14, 6)', '(19, 12)', '(34, 14)', '(25, 14)']","['(15, 6)', '(19, 12)', '(34, 14)', '(25, 14)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 3), ... (+100 more)]",17180625210,0,17180625210
141,"(15, 6)","(14, 6)",East,"['(16, 6)', '(14, 6)']","['(15, 6)', '(19, 12)', '(34, 14)', '(25, 14)']","['(16, 6)', '(19, 12)', '(34, 14)', '(25, 14)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), (1, 3), ... (+101 more)]",17180657978,0,17180657978
142,"(16, 6)","(15, 6)",East,"['(17, 6)', '(15, 6)']","['(16, 6)', '(19, 12)', '(34, 14)', '(25, 14)']","['(17, 6)', '(19, 12)', '(34, 14)', '(25, 14)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), ... (+102 more)]",17180723514,0,17180723514
143,"(17, 6)","(16, 6)",East,"['(18, 6)', '(16, 6)']","['(17, 6)', '(19, 12)', '(34, 14)', '(25, 14)']","['(19, 12)', '(18, 6)', '(34, 14)', '(25, 14)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), ... (+103 more)]",17180854586,0,17180854586
144,"(19, 12)","(18, 12)",East,"['(19, 11)', '(20, 12)', '(18, 12)']","['(19, 12)', '(18, 6)', '(34, 14)', '(25, 14)']","['(18, 6)', '(19, 11)', '(34, 14)', '(25, 14)', '(20, 12)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), ... (+104 more)]",17180932092,0,17180932092
145,"(18, 6)","(17, 6)",East,"['(19, 6)', '(17, 6)']","['(18, 6)', '(19, 11)', '(34, 14)', '(25, 14)', '(20, 12)']","['(19, 11)', '(19, 6)', '(34, 14)', '(25, 14)', '(20, 12)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), (9, 14), ... (+105 more)]",17181116730,0,17181116730
146,"(19, 11)","(19, 12)",South,"['(19, 12)', '(20, 11)']","['(19, 11)', '(19, 6)', '(34, 14)', '(25, 14)', '(20, 12)']","['(19, 6)', '(20, 12)', '(34, 14)', '(25, 14)', '(20, 11)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (19, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (5, 16), ... (+106 more)]",17181456380,0,17181456380
147,"(19, 6)","(18, 6)",East,"['(19, 7)', '(19, 5)', '(18, 6)']","['(19, 6)', '(20, 12)', '(34, 14)', '(25, 14)', '(20, 11)']","['(20, 12)', '(19, 7)', '(19, 5)', '(25, 14)', '(20, 11)', '(34, 14)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (19, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (19, 6), ... (+107 more)]",17181641018,0,17181641018
148,"(20, 12)","(19, 12)",East,"['(20, 11)', '(21, 12)', '(19, 12)']","['(20, 12)', '(19, 7)', '(19, 5)', '(25, 14)', '(20, 11)', '(34, 14)']","['(19, 7)', '(20, 11)', '(19, 5)', '(25, 14)', '(34, 14)', '(21, 12)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (19, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (19, 6), ... (+108 more)]",17181980668,0,17181980668
149,"(19, 7)","(19, 6)",North,"['(19, 6)', '(20, 7)']","['(19, 7)', '(20, 11)', '(19, 5)', '(25, 14)', '(34, 14)', '(21, 12)']","['(19, 5)', '(20, 11)', '(20, 7)', '(25, 14)', '(34, 14)', '(21, 12)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (19, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (19, 6), ... (+109 more)]",17182165306,0,17182165306
150,"(19, 5)","(19, 6)",South,"['(19, 6)', '(19, 4)']","['(19, 5)', '(20, 11)', '(20, 7)', '(25, 14)', '(34, 14)', '(21, 12)']","['(20, 11)', '(21, 12)', '(19, 4)', '(25, 14)', '(34, 14)', '(20, 7)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (19, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (19, 6), ... (+110 more)]",17182165306,0,17182165306
151,"(20, 11)","(19, 11)",East,"['(20, 12)', '(20, 10)', '(19, 11)']","['(20, 11)', '(21, 12)', '(19, 4)', '(25, 14)', '(34, 14)', '(20, 7)']","['(19, 4)', '(21, 12)', '(20, 7)', '(25, 14)', '(34, 14)', '(20, 10)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (19, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), (19, 6), ... (+111 more)]",17182504956,0,17182504956
152,"(19, 4)","(19, 5)",South,"['(19, 5)', '(20, 4)', '(18, 4)']","['(19, 4)', '(21, 12)', '(20, 7)', '(25, 14)', '(34, 14)', '(20, 10)']","['(18, 4)', '(21, 12)', '(20, 7)', '(25, 14)', '(34, 14)', '(20, 4)', '(20, 10)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (19, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (19, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), ... (+112 more)]",17182689594,0,17182689594
153,"(18, 4)","(19, 4)",West,"['(19, 4)', '(17, 4)']","['(18, 4)', '(21, 12)', '(20, 7)', '(25, 14)', '(34, 14)', '(20, 4)', '(20, 10)']","['(17, 4)', '(21, 12)', '(20, 7)', '(25, 14)', '(34, 14)', '(20, 4)', '(20, 10)']","[(12, 4), (21, 16), (4, 9), (17, 12), (8, 9), (10, 6), (13, 8), (1, 15), (15, 14), (6, 11), (5, 3), (17, 14), (8, 11), (19, 11), (11, 7), (11, 16), (1, 8), (16, 6), (7, 3), (26, 16), (15, 16), (6, 13), (18, 12), (14, 8), (5, 5), (8, 4), (19, 4), (28, 16), (17, 16), (5, 14), (32, 16), (1, 10), (13, 12), (6, 6), (16, 8), (34, 16), (12, 13), (3, 10), (14, 10), (17, 9), ... (+113 more)]",17182951738,0,17182951738
