iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
103,"(14, 14)","(15, 14)",West,"['(15, 14)', '(13, 14)']","['(24, 9)', '(26, 9)', '(31, 4)', '(30, 3)', '(30, 5)', '(2, 16)', '(4, 16)', '(12, 12)', '(14, 12)', '(14, 10)', '(14, 12)', '(14, 14)']","['(13, 14)', '(15, 14)', '(24, 9)', '(26, 9)', '(31, 4)', '(30, 3)', '(30, 5)', '(2, 16)', '(4, 16)', '(12, 12)', '(14, 12)', '(14, 10)', '(14, 12)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (31, 8), (34, 7), (34, 16), (30, 6), (5, 16), (33, 8), (26, 11), (18, 16), (7, 16), (31, 10), (20, 10), ... (+63 more)]",32,0,32
104,"(14, 10)","(14, 11)",South,"['(14, 11)', '(15, 10)']","['(13, 14)', '(15, 14)', '(24, 9)', '(26, 9)', '(31, 4)', '(30, 3)', '(30, 5)', '(2, 16)', '(4, 16)', '(12, 12)', '(14, 12)', '(14, 10)']","['(15, 10)', '(14, 11)', '(13, 14)', '(15, 14)', '(24, 9)', '(26, 9)', '(31, 4)', '(30, 3)', '(30, 5)', '(2, 16)', '(4, 16)', '(12, 12)', '(14, 12)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (31, 8), (34, 7), (34, 16), (14, 10), (30, 6), (5, 16), (33, 8), (26, 11), (18, 16), (7, 16), (31, 10), ... (+64 more)]",32,0,32
105,"(12, 12)","(13, 12)",West,"['(12, 13)', '(12, 11)', '(13, 12)']","['(15, 10)', '(14, 11)', '(13, 14)', '(15, 14)', '(24, 9)', '(26, 9)', '(31, 4)', '(30, 3)', '(30, 5)', '(2, 16)', '(4, 16)', '(12, 12)']","['(13, 12)', '(12, 11)', '(12, 13)', '(15, 10)', '(14, 11)', '(13, 14)', '(15, 14)', '(24, 9)', '(26, 9)', '(31, 4)', '(30, 3)', '(30, 5)', '(2, 16)', '(4, 16)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (31, 8), (34, 7), (34, 16), (14, 10), (30, 6), (5, 16), (33, 8), (26, 11), (18, 16), (7, 16), (31, 10), ... (+65 more)]",32,0,32
106,"(2, 16)","(3, 16)",West,"['(3, 16)', '(1, 16)']","['(13, 12)', '(12, 11)', '(12, 13)', '(15, 10)', '(14, 11)', '(13, 14)', '(15, 14)', '(24, 9)', '(26, 9)', '(31, 4)', '(30, 3)', '(30, 5)', '(2, 16)']","['(1, 16)', '(3, 16)', '(13, 12)', '(12, 11)', '(12, 13)', '(15, 10)', '(14, 11)', '(13, 14)', '(15, 14)', '(24, 9)', '(26, 9)', '(31, 4)', '(30, 3)', '(30, 5)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (31, 8), (34, 7), (34, 16), (14, 10), (30, 6), (5, 16), (33, 8), (26, 11), (18, 16), (7, 16), (31, 10), ... (+66 more)]",32,0,32
107,"(30, 3)","(30, 4)",South,"['(30, 4)', '(31, 3)']","['(1, 16)', '(3, 16)', '(13, 12)', '(12, 11)', '(12, 13)', '(15, 10)', '(14, 11)', '(13, 14)', '(15, 14)', '(24, 9)', '(26, 9)', '(31, 4)', '(30, 3)']","['(31, 3)', '(30, 4)', '(1, 16)', '(3, 16)', '(13, 12)', '(12, 11)', '(12, 13)', '(15, 10)', '(14, 11)', '(13, 14)', '(15, 14)', '(24, 9)', '(26, 9)', '(31, 4)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (31, 8), (34, 7), (34, 16), (14, 10), (30, 6), (5, 16), (33, 8), (26, 11), (18, 16), (7, 16), (31, 10), ... (+67 more)]",33,0,33
108,"(31, 4)","(30, 4)",East,"['(31, 3)', '(32, 4)', '(30, 4)']","['(31, 3)', '(30, 4)', '(1, 16)', '(3, 16)', '(13, 12)', '(12, 11)', '(12, 13)', '(15, 10)', '(14, 11)', '(13, 14)', '(15, 14)', '(24, 9)', '(26, 9)', '(31, 4)']","['(30, 4)', '(32, 4)', '(31, 3)', '(31, 3)', '(30, 4)', '(1, 16)', '(3, 16)', '(13, 12)', '(12, 11)', '(12, 13)', '(15, 10)', '(14, 11)', '(13, 14)', '(15, 14)', '(24, 9)', '(26, 9)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (31, 8), (34, 7), (34, 16), (14, 10), (30, 6), (5, 16), (33, 8), (26, 11), (18, 16), (7, 16), (31, 10), ... (+68 more)]",33,0,33
109,"(26, 9)","(25, 9)",East,"['(27, 9)', '(25, 9)']","['(30, 4)', '(32, 4)', '(31, 3)', '(31, 3)', '(30, 4)', '(1, 16)', '(3, 16)', '(13, 12)', '(12, 11)', '(12, 13)', '(15, 10)', '(14, 11)', '(13, 14)', '(15, 14)', '(24, 9)', '(26, 9)']","['(25, 9)', '(27, 9)', '(30, 4)', '(32, 4)', '(31, 3)', '(31, 3)', '(30, 4)', '(1, 16)', '(3, 16)', '(13, 12)', '(12, 11)', '(12, 13)', '(15, 10)', '(14, 11)', '(13, 14)', '(15, 14)', '(24, 9)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (31, 8), (34, 7), (34, 16), (14, 10), (30, 6), (5, 16), (33, 8), (26, 11), (18, 16), (7, 16), ... (+69 more)]",33,0,33
110,"(13, 14)","(14, 14)",West,"['(14, 14)', '(12, 14)']","['(25, 9)', '(27, 9)', '(30, 4)', '(32, 4)', '(31, 3)', '(31, 3)', '(30, 4)', '(1, 16)', '(3, 16)', '(13, 12)', '(12, 11)', '(12, 13)', '(15, 10)', '(14, 11)', '(13, 14)']","['(12, 14)', '(14, 14)', '(25, 9)', '(27, 9)', '(30, 4)', '(32, 4)', '(31, 3)', '(31, 3)', '(30, 4)', '(1, 16)', '(3, 16)', '(13, 12)', '(12, 11)', '(12, 13)', '(15, 10)', '(14, 11)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (31, 8), (34, 7), (34, 16), (14, 10), (30, 6), (5, 16), (33, 8), (13, 14), (26, 11), (18, 16), ... (+70 more)]",33,0,33
111,"(15, 10)","(14, 10)",East,"['(16, 10)', '(14, 10)']","['(12, 14)', '(14, 14)', '(25, 9)', '(27, 9)', '(30, 4)', '(32, 4)', '(31, 3)', '(31, 3)', '(30, 4)', '(1, 16)', '(3, 16)', '(13, 12)', '(12, 11)', '(12, 13)', '(15, 10)']","['(14, 10)', '(16, 10)', '(12, 14)', '(14, 14)', '(25, 9)', '(27, 9)', '(30, 4)', '(32, 4)', '(31, 3)', '(31, 3)', '(30, 4)', '(1, 16)', '(3, 16)', '(13, 12)', '(12, 11)', '(12, 13)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (31, 8), (34, 7), (34, 16), (14, 10), (30, 6), (5, 16), (33, 8), (13, 14), (26, 11), (18, 16), ... (+71 more)]",33,0,33
112,"(12, 13)","(12, 12)",North,"['(12, 14)', '(12, 12)']","['(14, 10)', '(16, 10)', '(12, 14)', '(14, 14)', '(25, 9)', '(27, 9)', '(30, 4)', '(32, 4)', '(31, 3)', '(31, 3)', '(30, 4)', '(1, 16)', '(3, 16)', '(13, 12)', '(12, 11)', '(12, 13)']","['(12, 12)', '(12, 14)', '(14, 10)', '(16, 10)', '(12, 14)', '(14, 14)', '(25, 9)', '(27, 9)', '(30, 4)', '(32, 4)', '(31, 3)', '(31, 3)', '(30, 4)', '(1, 16)', '(3, 16)', '(13, 12)', '(12, 11)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (31, 8), (34, 7), (34, 16), (12, 13), (14, 10), (30, 6), (5, 16), (33, 8), (13, 14), (26, 11), ... (+72 more)]",33,0,33
113,"(12, 11)","(12, 12)",South,"['(12, 12)', '(12, 10)']","['(12, 12)', '(12, 14)', '(14, 10)', '(16, 10)', '(12, 14)', '(14, 14)', '(25, 9)', '(27, 9)', '(30, 4)', '(32, 4)', '(31, 3)', '(31, 3)', '(30, 4)', '(1, 16)', '(3, 16)', '(13, 12)', '(12, 11)']","['(12, 10)', '(12, 12)', '(12, 12)', '(12, 14)', '(14, 10)', '(16, 10)', '(12, 14)', '(14, 14)', '(25, 9)', '(27, 9)', '(30, 4)', '(32, 4)', '(31, 3)', '(31, 3)', '(30, 4)', '(1, 16)', '(3, 16)', '(13, 12)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (31, 8), (34, 7), (34, 16), (12, 13), (14, 10), (30, 6), (5, 16), (33, 8), (13, 14), (26, 11), ... (+73 more)]",33,0,33
114,"(1, 16)","(2, 16)",West,"['(1, 15)', '(2, 16)']","['(12, 10)', '(12, 12)', '(12, 12)', '(12, 14)', '(14, 10)', '(16, 10)', '(12, 14)', '(14, 14)', '(25, 9)', '(27, 9)', '(30, 4)', '(32, 4)', '(31, 3)', '(31, 3)', '(30, 4)', '(1, 16)']","['(2, 16)', '(1, 15)', '(12, 10)', '(12, 12)', '(12, 12)', '(12, 14)', '(14, 10)', '(16, 10)', '(12, 14)', '(14, 14)', '(25, 9)', '(27, 9)', '(30, 4)', '(32, 4)', '(31, 3)', '(31, 3)', '(30, 4)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (31, 8), (34, 7), (34, 16), (12, 13), (14, 10), (30, 6), (5, 16), (33, 8), (13, 14), (26, 11), ... (+74 more)]",33,0,33
115,"(31, 3)","(31, 4)",South,"['(31, 4)', '(30, 3)']","['(2, 16)', '(1, 15)', '(12, 10)', '(12, 12)', '(12, 12)', '(12, 14)', '(14, 10)', '(16, 10)', '(12, 14)', '(14, 14)', '(25, 9)', '(27, 9)', '(30, 4)', '(32, 4)', '(31, 3)', '(31, 3)']","['(30, 3)', '(31, 4)', '(2, 16)', '(1, 15)', '(12, 10)', '(12, 12)', '(12, 12)', '(12, 14)', '(14, 10)', '(16, 10)', '(12, 14)', '(14, 14)', '(25, 9)', '(27, 9)', '(30, 4)', '(32, 4)', '(31, 3)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (31, 8), (34, 7), (34, 16), (12, 13), (14, 10), (30, 6), (5, 16), (33, 8), (13, 14), (26, 11), ... (+75 more)]",34,0,34
116,"(32, 4)","(31, 4)",East,"['(33, 4)', '(31, 4)']","['(30, 3)', '(31, 4)', '(2, 16)', '(1, 15)', '(12, 10)', '(12, 12)', '(12, 12)', '(12, 14)', '(14, 10)', '(16, 10)', '(12, 14)', '(14, 14)', '(25, 9)', '(27, 9)', '(30, 4)', '(32, 4)']","['(31, 4)', '(33, 4)', '(30, 3)', '(31, 4)', '(2, 16)', '(1, 15)', '(12, 10)', '(12, 12)', '(12, 12)', '(12, 14)', '(14, 10)', '(16, 10)', '(12, 14)', '(14, 14)', '(25, 9)', '(27, 9)', '(30, 4)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (31, 8), (34, 7), (34, 16), (12, 13), (14, 10), (30, 6), (5, 16), (33, 8), (13, 14), (26, 11), ... (+76 more)]",34,0,34
117,"(27, 9)","(26, 9)",East,"['(27, 8)', '(26, 9)']","['(31, 4)', '(33, 4)', '(30, 3)', '(31, 4)', '(2, 16)', '(1, 15)', '(12, 10)', '(12, 12)', '(12, 12)', '(12, 14)', '(14, 10)', '(16, 10)', '(12, 14)', '(14, 14)', '(25, 9)', '(27, 9)']","['(26, 9)', '(27, 8)', '(31, 4)', '(33, 4)', '(30, 3)', '(31, 4)', '(2, 16)', '(1, 15)', '(12, 10)', '(12, 12)', '(12, 12)', '(12, 14)', '(14, 10)', '(16, 10)', '(12, 14)', '(14, 14)', '(25, 9)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (31, 8), (34, 7), (34, 16), (12, 13), (14, 10), (30, 6), (5, 16), (33, 8), (13, 14), (26, 11), ... (+77 more)]",34,0,34
118,"(12, 14)","(12, 13)",North,"['(12, 13)', '(13, 14)']","['(26, 9)', '(27, 8)', '(31, 4)', '(33, 4)', '(30, 3)', '(31, 4)', '(2, 16)', '(1, 15)', '(12, 10)', '(12, 12)', '(12, 12)', '(12, 14)', '(14, 10)', '(16, 10)', '(12, 14)']","['(13, 14)', '(12, 13)', '(26, 9)', '(27, 8)', '(31, 4)', '(33, 4)', '(30, 3)', '(31, 4)', '(2, 16)', '(1, 15)', '(12, 10)', '(12, 12)', '(12, 12)', '(12, 14)', '(14, 10)', '(16, 10)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (31, 8), (34, 7), (34, 16), (12, 13), (14, 10), (30, 6), (5, 16), (33, 8), (13, 14), (26, 11), ... (+78 more)]",34,0,34
119,"(16, 10)","(15, 10)",East,"['(17, 10)', '(15, 10)']","['(13, 14)', '(12, 13)', '(26, 9)', '(27, 8)', '(31, 4)', '(33, 4)', '(30, 3)', '(31, 4)', '(2, 16)', '(1, 15)', '(12, 10)', '(12, 12)', '(12, 12)', '(12, 14)', '(14, 10)', '(16, 10)']","['(15, 10)', '(17, 10)', '(13, 14)', '(12, 13)', '(26, 9)', '(27, 8)', '(31, 4)', '(33, 4)', '(30, 3)', '(31, 4)', '(2, 16)', '(1, 15)', '(12, 10)', '(12, 12)', '(12, 12)', '(12, 14)', '(14, 10)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (31, 8), (34, 7), (34, 16), (12, 13), (14, 10), (30, 6), (5, 16), (33, 8), (13, 14), (26, 11), ... (+79 more)]",34,0,34
120,"(12, 10)","(12, 11)",South,"['(12, 11)', '(11, 10)']","['(15, 10)', '(17, 10)', '(13, 14)', '(12, 13)', '(26, 9)', '(27, 8)', '(31, 4)', '(33, 4)', '(30, 3)', '(31, 4)', '(2, 16)', '(1, 15)', '(12, 10)']","['(11, 10)', '(12, 11)', '(15, 10)', '(17, 10)', '(13, 14)', '(12, 13)', '(26, 9)', '(27, 8)', '(31, 4)', '(33, 4)', '(30, 3)', '(31, 4)', '(2, 16)', '(1, 15)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (31, 8), (34, 7), (34, 16), (12, 13), (14, 10), (30, 6), (5, 16), (33, 8), (13, 14), (26, 11), ... (+80 more)]",34,0,34
121,"(1, 15)","(1, 16)",South,"['(1, 16)', '(1, 14)']","['(11, 10)', '(12, 11)', '(15, 10)', '(17, 10)', '(13, 14)', '(12, 13)', '(26, 9)', '(27, 8)', '(31, 4)', '(33, 4)', '(30, 3)', '(31, 4)', '(2, 16)', '(1, 15)']","['(1, 14)', '(1, 16)', '(11, 10)', '(12, 11)', '(15, 10)', '(17, 10)', '(13, 14)', '(12, 13)', '(26, 9)', '(27, 8)', '(31, 4)', '(33, 4)', '(30, 3)', '(31, 4)', '(2, 16)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (31, 8), (34, 7), (34, 16), (12, 13), (14, 10), (30, 6), (5, 16), (33, 8), (13, 14), ... (+81 more)]",34,0,34
122,"(33, 4)","(32, 4)",East,"['(34, 4)', '(32, 4)']","['(1, 14)', '(1, 16)', '(11, 10)', '(12, 11)', '(15, 10)', '(17, 10)', '(13, 14)', '(12, 13)', '(26, 9)', '(27, 8)', '(31, 4)', '(33, 4)']","['(32, 4)', '(34, 4)', '(1, 14)', '(1, 16)', '(11, 10)', '(12, 11)', '(15, 10)', '(17, 10)', '(13, 14)', '(12, 13)', '(26, 9)', '(27, 8)', '(31, 4)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (31, 8), (34, 7), (34, 16), (12, 13), (14, 10), (30, 6), (5, 16), (33, 8), (13, 14), ... (+82 more)]",35,0,35
123,"(27, 8)","(27, 9)",South,"['(27, 9)', '(27, 7)']","['(32, 4)', '(34, 4)', '(1, 14)', '(1, 16)', '(11, 10)', '(12, 11)', '(15, 10)', '(17, 10)', '(13, 14)', '(12, 13)', '(26, 9)', '(27, 8)']","['(27, 7)', '(27, 9)', '(32, 4)', '(34, 4)', '(1, 14)', '(1, 16)', '(11, 10)', '(12, 11)', '(15, 10)', '(17, 10)', '(13, 14)', '(12, 13)', '(26, 9)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (31, 8), (34, 7), (34, 16), (12, 13), (14, 10), (30, 6), (5, 16), (33, 8), ... (+83 more)]",35,0,35
124,"(17, 10)","(16, 10)",East,"['(17, 9)', '(16, 10)']","['(27, 7)', '(27, 9)', '(32, 4)', '(34, 4)', '(1, 14)', '(1, 16)', '(11, 10)', '(12, 11)', '(15, 10)', '(17, 10)']","['(16, 10)', '(17, 9)', '(27, 7)', '(27, 9)', '(32, 4)', '(34, 4)', '(1, 14)', '(1, 16)', '(11, 10)', '(12, 11)', '(15, 10)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (31, 8), (34, 7), (34, 16), (12, 13), (14, 10), (30, 6), (5, 16), (33, 8), ... (+84 more)]",35,0,35
125,"(11, 10)","(12, 10)",West,"['(12, 10)', '(10, 10)']","['(16, 10)', '(17, 9)', '(27, 7)', '(27, 9)', '(32, 4)', '(34, 4)', '(1, 14)', '(1, 16)', '(11, 10)']","['(10, 10)', '(12, 10)', '(16, 10)', '(17, 9)', '(27, 7)', '(27, 9)', '(32, 4)', '(34, 4)', '(1, 14)', '(1, 16)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (31, 8), (34, 7), (34, 16), (12, 13), (14, 10), (30, 6), (5, 16), (33, 8), ... (+85 more)]",35,0,35
126,"(1, 14)","(1, 15)",South,"['(1, 15)', '(1, 13)']","['(10, 10)', '(12, 10)', '(16, 10)', '(17, 9)', '(27, 7)', '(27, 9)', '(32, 4)', '(34, 4)', '(1, 14)']","['(1, 13)', '(1, 15)', '(10, 10)', '(12, 10)', '(16, 10)', '(17, 9)', '(27, 7)', '(27, 9)', '(32, 4)', '(34, 4)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (31, 8), (34, 7), (34, 16), (12, 13), (14, 10), (30, 6), (5, 16), (33, 8), ... (+86 more)]",35,0,35
127,"(34, 4)","(33, 4)",East,"['(34, 3)', '(33, 4)']","['(1, 13)', '(1, 15)', '(10, 10)', '(12, 10)', '(16, 10)', '(17, 9)', '(27, 7)', '(27, 9)', '(32, 4)', '(34, 4)']","['(33, 4)', '(34, 3)', '(1, 13)', '(1, 15)', '(10, 10)', '(12, 10)', '(16, 10)', '(17, 9)', '(27, 7)', '(27, 9)', '(32, 4)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (31, 8), (34, 7), (34, 16), (12, 13), (14, 10), (30, 6), (5, 16), (33, 8), ... (+87 more)]",36,0,36
128,"(27, 7)","(27, 8)",South,"['(27, 8)', '(27, 6)']","['(33, 4)', '(34, 3)', '(1, 13)', '(1, 15)', '(10, 10)', '(12, 10)', '(16, 10)', '(17, 9)', '(27, 7)']","['(27, 6)', '(27, 8)', '(33, 4)', '(34, 3)', '(1, 13)', '(1, 15)', '(10, 10)', '(12, 10)', '(16, 10)', '(17, 9)']","[(21, 16), (34, 10), (27, 13), (17, 12), (30, 9), (32, 12), (1, 15), (26, 14), (15, 14), (21, 9), (34, 12), (17, 14), (19, 11), (11, 16), (32, 14), (29, 6), (26, 16), (15, 16), (18, 12), (34, 14), (22, 12), (27, 8), (30, 4), (28, 16), (30, 13), (17, 16), (33, 6), (32, 16), (24, 12), (13, 12), (25, 11), (26, 9), (31, 8), (34, 7), (34, 16), (12, 13), (14, 10), (30, 6), (5, 16), (33, 8), ... (+88 more)]",36,0,36
